"year","month","sunspots","sd","ts","time"
1932,9,4,5,1932.71,"1932-9-15 00:00:00"
1932,10,8.9,7,1932.79,"1932-10-15 00:00:00"
1932,11,8.2,8.9,1932.88,"1932-11-15 00:00:00"
1932,12,11,6.8,1932.96,"1932-12-15 00:00:00"
1933,1,12.3,12.4,1933.04,"1933-1-15 00:00:00"
1933,2,22.2,25.5,1933.12,"1933-2-15 00:00:00"
1933,3,10.1,8.7,1933.21,"1933-3-15 00:00:00"
1933,4,2.9,5.4,1933.29,"1933-4-15 00:00:00"
1933,5,3.2,5.1,1933.38,"1933-5-15 00:00:00"
1933,6,5.2,5.8,1933.46,"1933-6-15 00:00:00"
1933,7,2.8,5.8,1933.54,"1933-7-15 00:00:00"
1933,8,0.2,1.3,1933.62,"1933-8-15 00:00:00"
1933,9,5.1,5.7,1933.71,"1933-9-15 00:00:00"
1933,10,3,6,1933.79,"1933-10-15 00:00:00"
1933,11,0.6,2.3,1933.88,"1933-11-15 00:00:00"
1933,12,0.3,1.4,1933.96,"1933-12-15 00:00:00"
1934,1,3.4,5.3,1934.04,"1934-1-15 00:00:00"
1934,2,7.8,5.7,1934.12,"1934-2-15 00:00:00"
1934,3,4.3,6.1,1934.21,"1934-3-15 00:00:00"
1934,4,11.3,10.4,1934.29,"1934-4-15 00:00:00"
1934,5,19.7,12.6,1934.38,"1934-5-15 00:00:00"
1934,6,6.7,9.6,1934.46,"1934-6-15 00:00:00"
1934,7,9.3,9.2,1934.54,"1934-7-15 00:00:00"
1934,8,8.3,8.9,1934.62,"1934-8-15 00:00:00"
1934,9,4,5.7,1934.71,"1934-9-15 00:00:00"
1934,10,5.7,4.8,1934.79,"1934-10-15 00:00:00"
1934,11,8.7,9.2,1934.88,"1934-11-15 00:00:00"
1934,12,15.4,14.3,1934.96,"1934-12-15 00:00:00"
1935,1,18.6,8.2,1935.04,"1935-1-15 00:00:00"
1935,2,20.5,8.9,1935.12,"1935-2-15 00:00:00"
1935,3,23.1,19.8,1935.21,"1935-3-15 00:00:00"
1935,4,12.2,10.8,1935.29,"1935-4-15 00:00:00"
1935,5,27.3,21.4,1935.38,"1935-5-15 00:00:00"
1935,6,45.7,12.6,1935.46,"1935-6-15 00:00:00"
1935,7,33.9,16.6,1935.54,"1935-7-15 00:00:00"
1935,8,30.1,10.8,1935.62,"1935-8-15 00:00:00"
1935,9,42.1,17.4,1935.71,"1935-9-15 00:00:00"
1935,10,53.2,23.2,1935.79,"1935-10-15 00:00:00"
1935,11,64.2,23.6,1935.88,"1935-11-15 00:00:00"
1935,12,61.5,14.9,1935.96,"1935-12-15 00:00:00"
1936,1,62.8,22.1,1936.04,"1936-1-15 00:00:00"
1936,2,74.3,19.7,1936.12,"1936-2-15 00:00:00"
1936,3,77.1,18.1,1936.21,"1936-3-15 00:00:00"
1936,4,74.9,19.6,1936.29,"1936-4-15 00:00:00"
1936,5,54.6,15.3,1936.38,"1936-5-15 00:00:00"
1936,6,70,24.2,1936.46,"1936-6-15 00:00:00"
1936,7,52.3,16.4,1936.54,"1936-7-15 00:00:00"
1936,8,87,18.4,1936.62,"1936-8-15 00:00:00"
1936,9,76,21.9,1936.71,"1936-9-15 00:00:00"
1936,10,89,26.7,1936.79,"1936-10-15 00:00:00"
1936,11,115.4,48.2,1936.88,"1936-11-15 00:00:00"
1936,12,123.4,46,1936.96,"1936-12-15 00:00:00"
1937,1,132.5,47.4,1937.04,"1937-1-15 00:00:00"
1937,2,128.5,44.5,1937.12,"1937-2-15 00:00:00"
1937,3,83.9,40.7,1937.21,"1937-3-15 00:00:00"
1937,4,109.3,40.7,1937.29,"1937-4-15 00:00:00"
1937,5,116.7,50.5,1937.38,"1937-5-15 00:00:00"
1937,6,130.3,44.6,1937.46,"1937-6-15 00:00:00"
1937,7,145.1,42.3,1937.54,"1937-7-15 00:00:00"
1937,8,137.7,36.6,1937.62,"1937-8-15 00:00:00"
1937,9,100.7,18.3,1937.71,"1937-9-15 00:00:00"
1937,10,124.9,43.9,1937.79,"1937-10-15 00:00:00"
1937,11,74.4,20.2,1937.88,"1937-11-15 00:00:00"
1937,12,88.8,36.3,1937.96,"1937-12-15 00:00:00"
1938,1,98.4,21.7,1938.04,"1938-1-15 00:00:00"
1938,2,119.2,41,1938.12,"1938-2-15 00:00:00"
1938,3,86.5,36.4,1938.21,"1938-3-15 00:00:00"
1938,4,101,18.5,1938.29,"1938-4-15 00:00:00"
1938,5,127.4,24.5,1938.38,"1938-5-15 00:00:00"
1938,6,97.5,19.7,1938.46,"1938-6-15 00:00:00"
1938,7,165.3,30.2,1938.54,"1938-7-15 00:00:00"
1938,8,115.7,26.9,1938.62,"1938-8-15 00:00:00"
1938,9,89.6,34.5,1938.71,"1938-9-15 00:00:00"
1938,10,99.1,38,1938.79,"1938-10-15 00:00:00"
1938,11,122.2,32.6,1938.88,"1938-11-15 00:00:00"
1938,12,92.7,27.1,1938.96,"1938-12-15 00:00:00"
1939,1,80.3,21.3,1939.04,"1939-1-15 00:00:00"
1939,2,77.4,17.3,1939.12,"1939-2-15 00:00:00"
1939,3,64.6,25.1,1939.21,"1939-3-15 00:00:00"
1939,4,109.1,29.5,1939.29,"1939-4-15 00:00:00"
1939,5,118.3,27.3,1939.38,"1939-5-15 00:00:00"
1939,6,101,22.4,1939.46,"1939-6-15 00:00:00"
1939,7,97.6,31.1,1939.54,"1939-7-15 00:00:00"
1939,8,105.8,32.7,1939.62,"1939-8-15 00:00:00"
1939,9,112.6,27,1939.71,"1939-9-15 00:00:00"
1939,10,88.1,20.1,1939.79,"1939-10-15 00:00:00"
1939,11,68.1,19,1939.88,"1939-11-15 00:00:00"
1939,12,42.1,12,1939.96,"1939-12-15 00:00:00"
1940,1,50.5,13.2,1940.04,"1940-1-15 00:00:00"
1940,2,59.4,13.8,1940.12,"1940-2-15 00:00:00"
1940,3,83.3,23.8,1940.21,"1940-3-15 00:00:00"
1940,4,60.7,14.7,1940.29,"1940-4-15 00:00:00"
1940,5,54.4,23.3,1940.38,"1940-5-15 00:00:00"
1940,6,83.9,27.6,1940.46,"1940-6-15 00:00:00"
1940,7,67.5,24.7,1940.54,"1940-7-15 00:00:00"
1940,8,105.5,24.5,1940.62,"1940-8-15 00:00:00"
1940,9,66.5,30.5,1940.71,"1940-9-15 00:00:00"
1940,10,55,14.1,1940.79,"1940-10-15 00:00:00"
1940,11,58.4,21.2,1940.88,"1940-11-15 00:00:00"
1940,12,68.3,41.9,1940.96,"1940-12-15 00:00:00"
1941,1,45.6,20.5,1941.04,"1941-1-15 00:00:00"
1941,2,44.5,19.8,1941.12,"1941-2-15 00:00:00"
1941,3,46.4,12.8,1941.21,"1941-3-15 00:00:00"
1941,4,32.8,12.1,1941.29,"1941-4-15 00:00:00"
1941,5,29.5,11.3,1941.38,"1941-5-15 00:00:00"
1941,6,59.8,25.2,1941.46,"1941-6-15 00:00:00"
1941,7,66.9,35.4,1941.54,"1941-7-15 00:00:00"
1941,8,60,27.8,1941.62,"1941-8-15 00:00:00"
1941,9,65.9,31.4,1941.71,"1941-9-15 00:00:00"
1941,10,46.3,10.3,1941.79,"1941-10-15 00:00:00"
1941,11,38.4,25.8,1941.88,"1941-11-15 00:00:00"
1941,12,33.7,19.5,1941.96,"1941-12-15 00:00:00"
1942,1,35.6,21.1,1942.04,"1942-1-15 00:00:00"
1942,2,52.8,19.2,1942.12,"1942-2-15 00:00:00"
1942,3,54.2,38.4,1942.21,"1942-3-15 00:00:00"
1942,4,60.7,25.5,1942.29,"1942-4-15 00:00:00"
1942,5,25,15,1942.38,"1942-5-15 00:00:00"
1942,6,11.4,8.3,1942.46,"1942-6-15 00:00:00"
1942,7,17.7,13.5,1942.54,"1942-7-15 00:00:00"
1942,8,20.2,12.8,1942.62,"1942-8-15 00:00:00"
1942,9,17.2,7.7,1942.71,"1942-9-15 00:00:00"
1942,10,19.2,12.8,1942.79,"1942-10-15 00:00:00"
1942,11,30.7,17.5,1942.88,"1942-11-15 00:00:00"
1942,12,22.5,13.8,1942.96,"1942-12-15 00:00:00"
1943,1,12.5,7.8,1943.04,"1943-1-15 00:00:00"
1943,2,28.9,19.9,1943.12,"1943-2-15 00:00:00"
1943,3,27.4,12.6,1943.21,"1943-3-15 00:00:00"
1943,4,26.1,9.9,1943.29,"1943-4-15 00:00:00"
1943,5,14.1,9.3,1943.38,"1943-5-15 00:00:00"
1943,6,7.6,6.2,1943.46,"1943-6-15 00:00:00"
1943,7,13.2,10.5,1943.54,"1943-7-15 00:00:00"
1943,8,19.4,13,1943.62,"1943-8-15 00:00:00"
1943,9,10,10.6,1943.71,"1943-9-15 00:00:00"
1943,10,7.8,6,1943.79,"1943-10-15 00:00:00"
1943,11,10.2,8.5,1943.88,"1943-11-15 00:00:00"
1943,12,18.8,12.7,1943.96,"1943-12-15 00:00:00"
1944,1,3.7,5.6,1944.04,"1944-1-15 00:00:00"
1944,2,0.5,1.8,1944.12,"1944-2-15 00:00:00"
1944,3,11,12.1,1944.21,"1944-3-15 00:00:00"
1944,4,0.3,1.5,1944.29,"1944-4-15 00:00:00"
1944,5,2.5,6.1,1944.38,"1944-5-15 00:00:00"
1944,6,5,4,1944.46,"1944-6-15 00:00:00"
1944,7,5,4.7,1944.54,"1944-7-15 00:00:00"
1944,8,16.7,9.8,1944.62,"1944-8-15 00:00:00"
1944,9,14.3,8.5,1944.71,"1944-9-15 00:00:00"
1944,10,16.9,11,1944.79,"1944-10-15 00:00:00"
1944,11,10.8,6.9,1944.88,"1944-11-15 00:00:00"
1944,12,28.4,17.4,1944.96,"1944-12-15 00:00:00"
1945,1,18.5,9.3,1945.04,"1945-1-15 00:00:00"
1945,2,12.7,7,1945.12,"1945-2-15 00:00:00"
1945,3,21.5,15.3,1945.21,"1945-3-15 00:00:00"
1945,4,32,20.3,1945.29,"1945-4-15 00:00:00"
1945,5,30.6,14.5,1945.38,"1945-5-15 00:00:00"
1945,6,36.2,19.6,1945.46,"1945-6-15 00:00:00"
1945,7,42.6,32.6,1945.54,"1945-7-15 00:00:00"
1945,8,25.9,19.8,1945.62,"1945-8-15 00:00:00"
1945,9,34.9,20.6,1945.71,"1945-9-15 00:00:00"
1945,10,68.8,17.7,1945.79,"1945-10-15 00:00:00"
1945,11,46,11.1,1945.88,"1945-11-15 00:00:00"
1945,12,27.4,10.2,1945.96,"1945-12-15 00:00:00"
1946,1,47.6,26.2,1946.04,"1946-1-15 00:00:00"
1946,2,86.2,22,1946.12,"1946-2-15 00:00:00"
1946,3,76.6,19.1,1946.21,"1946-3-15 00:00:00"
1946,4,75.7,21.4,1946.29,"1946-4-15 00:00:00"
1946,5,84.9,39.4,1946.38,"1946-5-15 00:00:00"
1946,6,73.5,27.1,1946.46,"1946-6-15 00:00:00"
1946,7,116.2,30.5,1946.54,"1946-7-15 00:00:00"
1946,8,107.2,19.4,1946.62,"1946-8-15 00:00:00"
1946,9,94.4,30.9,1946.71,"1946-9-15 00:00:00"
1946,10,102.3,29.7,1946.79,"1946-10-15 00:00:00"
1946,11,123.8,30.8,1946.88,"1946-11-15 00:00:00"
1946,12,121.7,26.1,1946.96,"1946-12-15 00:00:00"
1947,1,115.7,49,1947.04,"1947-1-15 00:00:00"
1947,2,133.4,39.4,1947.12,"1947-2-15 00:00:00"
1947,3,129.8,50.8,1947.21,"1947-3-15 00:00:00"
1947,4,149.8,53.5,1947.29,"1947-4-15 00:00:00"
1947,5,201.3,60.9,1947.38,"1947-5-15 00:00:00"
1947,6,163.9,50.9,1947.46,"1947-6-15 00:00:00"
1947,7,157.9,31.9,1947.54,"1947-7-15 00:00:00"
1947,8,188.8,74.3,1947.62,"1947-8-15 00:00:00"
1947,9,169.4,50.8,1947.71,"1947-9-15 00:00:00"
1947,10,163.6,56.3,1947.79,"1947-10-15 00:00:00"
1947,11,128,48.7,1947.88,"1947-11-15 00:00:00"
1947,12,116.5,20.1,1947.96,"1947-12-15 00:00:00"
1948,1,108.5,17.2,1948.04,"1948-1-15 00:00:00"
1948,2,86.1,17.9,1948.12,"1948-2-15 00:00:00"
1948,3,94.8,32.8,1948.21,"1948-3-15 00:00:00"
1948,4,189.7,27.1,1948.29,"1948-4-15 00:00:00"
1948,5,174,69.3,1948.38,"1948-5-15 00:00:00"
1948,6,167.8,26.6,1948.46,"1948-6-15 00:00:00"
1948,7,142.2,28.3,1948.54,"1948-7-15 00:00:00"
1948,8,157.9,35.3,1948.62,"1948-8-15 00:00:00"
1948,9,143.3,55.9,1948.71,"1948-9-15 00:00:00"
1948,10,136.3,44.9,1948.79,"1948-10-15 00:00:00"
1948,11,95.8,21.8,1948.88,"1948-11-15 00:00:00"
1948,12,138,46.2,1948.96,"1948-12-15 00:00:00"
1949,1,119.1,29.6,1949.04,"1949-1-15 00:00:00"
1949,2,182.3,34.7,1949.12,"1949-2-15 00:00:00"
1949,3,157.5,31.6,1949.21,"1949-3-15 00:00:00"
1949,4,147,22.7,1949.29,"1949-4-15 00:00:00"
1949,5,106.2,22.1,1949.38,"1949-5-15 00:00:00"
1949,6,121.7,41.3,1949.46,"1949-6-15 00:00:00"
1949,7,125.8,44.6,1949.54,"1949-7-15 00:00:00"
1949,8,123.8,47.9,1949.62,"1949-8-15 00:00:00"
1949,9,145.3,37.3,1949.71,"1949-9-15 00:00:00"
1949,10,131.6,47.8,1949.79,"1949-10-15 00:00:00"
1949,11,143.5,18.9,1949.88,"1949-11-15 00:00:00"
1949,12,117.6,20.6,1949.96,"1949-12-15 00:00:00"
1950,1,101.6,28.1,1950.04,"1950-1-15 00:00:00"
1950,2,94.8,55.3,1950.12,"1950-2-15 00:00:00"
1950,3,109.7,34.6,1950.21,"1950-3-15 00:00:00"
1950,4,113.4,26.1,1950.29,"1950-4-15 00:00:00"
1950,5,106.2,31.2,1950.38,"1950-5-15 00:00:00"
1950,6,83.6,19.1,1950.46,"1950-6-15 00:00:00"
1950,7,91,20.6,1950.54,"1950-7-15 00:00:00"
1950,8,85.2,18,1950.62,"1950-8-15 00:00:00"
1950,9,51.3,19.8,1950.71,"1950-9-15 00:00:00"
1950,10,61.4,25.9,1950.79,"1950-10-15 00:00:00"
1950,11,54.8,21.6,1950.88,"1950-11-15 00:00:00"
1950,12,54.1,34.3,1950.96,"1950-12-15 00:00:00"
1951,1,59.9,34.2,1951.04,"1951-1-15 00:00:00"
1951,2,59.9,14.3,1951.12,"1951-2-15 00:00:00"
1951,3,55.9,23,1951.21,"1951-3-15 00:00:00"
1951,4,92.9,39,1951.29,"1951-4-15 00:00:00"
1951,5,108.5,65.1,1951.38,"1951-5-15 00:00:00"
1951,6,100.6,49.1,1951.46,"1951-6-15 00:00:00"
1951,7,61.5,27.4,1951.54,"1951-7-15 00:00:00"
1951,8,61,33.2,1951.62,"1951-8-15 00:00:00"
1951,9,83.1,27.7,1951.71,"1951-9-15 00:00:00"
1951,10,51.6,22.2,1951.79,"1951-10-15 00:00:00"
1951,11,52.4,10.4,1951.88,"1951-11-15 00:00:00"
1951,12,45.8,22.7,1951.96,"1951-12-15 00:00:00"
1952,1,40.7,17.9,1952.04,"1952-1-15 00:00:00"
1952,2,22.7,16.8,1952.12,"1952-2-15 00:00:00"
1952,3,22,22.2,1952.21,"1952-3-15 00:00:00"
1952,4,29.1,13.7,1952.29,"1952-4-15 00:00:00"
1952,5,23.4,13,1952.38,"1952-5-15 00:00:00"
1952,6,36.4,22.3,1952.46,"1952-6-15 00:00:00"
1952,7,39.3,25.4,1952.54,"1952-7-15 00:00:00"
1952,8,54.9,19.1,1952.62,"1952-8-15 00:00:00"
1952,9,28.2,20.3,1952.71,"1952-9-15 00:00:00"
1952,10,23.8,11.1,1952.79,"1952-10-15 00:00:00"
1952,11,22.1,12.7,1952.88,"1952-11-15 00:00:00"
1952,12,34.3,20.8,1952.96,"1952-12-15 00:00:00"
1953,1,26.5,21.7,1953.04,"1953-1-15 00:00:00"
1953,2,3.9,5.3,1953.12,"1953-2-15 00:00:00"
1953,3,10,12.8,1953.21,"1953-3-15 00:00:00"
1953,4,27.8,23,1953.29,"1953-4-15 00:00:00"
1953,5,12.5,11.9,1953.38,"1953-5-15 00:00:00"
1953,6,21.8,10.5,1953.46,"1953-6-15 00:00:00"
1953,7,8.6,10,1953.54,"1953-7-15 00:00:00"
1953,8,23.5,25.5,1953.62,"1953-8-15 00:00:00"
1953,9,19.3,12,1953.71,"1953-9-15 00:00:00"
1953,10,8.2,7.1,1953.79,"1953-10-15 00:00:00"
1953,11,1.6,3.8,1953.88,"1953-11-15 00:00:00"
1953,12,2.5,4.1,1953.96,"1953-12-15 00:00:00"
1954,1,0.2,1.3,1954.04,"1954-1-15 00:00:00"
1954,2,0.5,1.8,1954.12,"1954-2-15 00:00:00"
1954,3,10.9,13.7,1954.21,"1954-3-15 00:00:00"
1954,4,1.8,3.8,1954.29,"1954-4-15 00:00:00"
1954,5,0.8,2.4,1954.38,"1954-5-15 00:00:00"
1954,6,0.2,1.3,1954.46,"1954-6-15 00:00:00"
1954,7,4.8,4.8,1954.54,"1954-7-15 00:00:00"
1954,8,8.4,6.9,1954.62,"1954-8-15 00:00:00"
1954,9,1.5,3,1954.71,"1954-9-15 00:00:00"
1954,10,7,7,1954.79,"1954-10-15 00:00:00"
1954,11,9.2,13.8,1954.88,"1954-11-15 00:00:00"
1954,12,7.6,8.8,1954.96,"1954-12-15 00:00:00"
1955,1,23.1,11.7,1955.04,"1955-1-15 00:00:00"
1955,2,20.8,10.9,1955.12,"1955-2-15 00:00:00"
1955,3,4.9,6.8,1955.21,"1955-3-15 00:00:00"
1955,4,11.3,11.7,1955.29,"1955-4-15 00:00:00"
1955,5,28.9,17.6,1955.38,"1955-5-15 00:00:00"
1955,6,31.7,21.3,1955.46,"1955-6-15 00:00:00"
1955,7,26.7,16.1,1955.54,"1955-7-15 00:00:00"
1955,8,40.7,26.1,1955.62,"1955-8-15 00:00:00"
1955,9,42.7,26.1,1955.71,"1955-9-15 00:00:00"
1955,10,58.5,37.2,1955.79,"1955-10-15 00:00:00"
1955,11,89.2,30.7,1955.88,"1955-11-15 00:00:00"
1955,12,76.9,13.8,1955.96,"1955-12-15 00:00:00"
1956,1,73.6,31,1956.04,"1956-1-15 00:00:00"
1956,2,124,78.5,1956.12,"1956-2-15 00:00:00"
1956,3,118.4,16.2,1956.21,"1956-3-15 00:00:00"
1956,4,110.7,43.4,1956.29,"1956-4-15 00:00:00"
1956,5,136.6,26.3,1956.38,"1956-5-15 00:00:00"
1956,6,116.6,26.3,1956.46,"1956-6-15 00:00:00"
1956,7,129.1,38.4,1956.54,"1956-7-15 00:00:00"
1956,8,169.6,33.1,1956.62,"1956-8-15 00:00:00"
1956,9,173.2,42.9,1956.71,"1956-9-15 00:00:00"
1956,10,155.3,24,1956.79,"1956-10-15 00:00:00"
1956,11,201.3,51.4,1956.88,"1956-11-15 00:00:00"
1956,12,192.1,24.1,1956.96,"1956-12-15 00:00:00"
1957,1,165,41.8,1957.04,"1957-1-15 00:00:00"
1957,2,130.3,13.6,1957.12,"1957-2-15 00:00:00"
1957,3,157.4,26.4,1957.21,"1957-3-15 00:00:00"
1957,4,175.2,41.4,1957.29,"1957-4-15 00:00:00"
1957,5,164.6,33.5,1957.38,"1957-5-15 00:00:00"
1957,6,200.7,41.7,1957.46,"1957-6-15 00:00:00"
1957,7,187.2,48.1,1957.54,"1957-7-15 00:00:00"
1957,8,158,43.6,1957.62,"1957-8-15 00:00:00"
1957,9,235.8,44.2,1957.71,"1957-9-15 00:00:00"
1957,10,253.8,31.3,1957.79,"1957-10-15 00:00:00"
1957,11,210.9,27.6,1957.88,"1957-11-15 00:00:00"
1957,12,239.4,63,1957.96,"1957-12-15 00:00:00"
1958,1,202.5,49.2,1958.04,"1958-1-15 00:00:00"
1958,2,164.9,16.7,1958.12,"1958-2-15 00:00:00"
1958,3,190.7,58.2,1958.21,"1958-3-15 00:00:00"
1958,4,196,50.5,1958.29,"1958-4-15 00:00:00"
1958,5,175.3,48.1,1958.38,"1958-5-15 00:00:00"
1958,6,171.5,35.5,1958.46,"1958-6-15 00:00:00"
1958,7,191.4,37.6,1958.54,"1958-7-15 00:00:00"
1958,8,200.2,35.6,1958.62,"1958-8-15 00:00:00"
1958,9,201.2,31.6,1958.71,"1958-9-15 00:00:00"
1958,10,181.5,42.2,1958.79,"1958-10-15 00:00:00"
1958,11,152.3,63.1,1958.88,"1958-11-15 00:00:00"
1958,12,187.6,54,1958.96,"1958-12-15 00:00:00"
1959,1,217.4,43,1959.04,"1959-1-15 00:00:00"
1959,2,143.1,31.8,1959.12,"1959-2-15 00:00:00"
1959,3,185.7,35.6,1959.21,"1959-3-15 00:00:00"
1959,4,163.3,36.3,1959.29,"1959-4-15 00:00:00"
1959,5,172,53.1,1959.38,"1959-5-15 00:00:00"
1959,6,168.7,13.8,1959.46,"1959-6-15 00:00:00"
1959,7,149.6,29.7,1959.54,"1959-7-15 00:00:00"
1959,8,199.6,43.6,1959.62,"1959-8-15 00:00:00"
1959,9,145.2,44.6,1959.71,"1959-9-15 00:00:00"
1959,10,111.4,20.9,1959.79,"1959-10-15 00:00:00"
1959,11,124,32,1959.88,"1959-11-15 00:00:00"
1959,12,125,25.9,1959.96,"1959-12-15 00:00:00"
1960,1,146.3,32.9,1960.04,"1960-1-15 00:00:00"
1960,2,106,39.6,1960.12,"1960-2-15 00:00:00"
1960,3,102.2,28.2,1960.21,"1960-3-15 00:00:00"
1960,4,122,23.6,1960.29,"1960-4-15 00:00:00"
1960,5,119.6,19.5,1960.38,"1960-5-15 00:00:00"
1960,6,110.2,32,1960.46,"1960-6-15 00:00:00"
1960,7,121.7,31.2,1960.54,"1960-7-15 00:00:00"
1960,8,134.1,76.3,1960.62,"1960-8-15 00:00:00"
1960,9,127.2,36.4,1960.71,"1960-9-15 00:00:00"
1960,10,82.8,31.4,1960.79,"1960-10-15 00:00:00"
1960,11,89.6,29.8,1960.88,"1960-11-15 00:00:00"
1960,12,85.6,22.7,1960.96,"1960-12-15 00:00:00"
1961,1,57.9,29,1961.04,"1961-1-15 00:00:00"
1961,2,46.1,14.7,1961.12,"1961-2-15 00:00:00"
1961,3,53,22.5,1961.21,"1961-3-15 00:00:00"
1961,4,61.4,17.8,1961.29,"1961-4-15 00:00:00"
1961,5,51,18.5,1961.38,"1961-5-15 00:00:00"
1961,6,77.4,32,1961.46,"1961-6-15 00:00:00"
1961,7,70.2,21.3,1961.54,"1961-7-15 00:00:00"
1961,8,55.8,30.5,1961.62,"1961-8-15 00:00:00"
1961,9,63.6,20.1,1961.71,"1961-9-15 00:00:00"
1961,10,37.7,18.6,1961.79,"1961-10-15 00:00:00"
1961,11,32.6,21.7,1961.88,"1961-11-15 00:00:00"
1961,12,39.9,29.7,1961.96,"1961-12-15 00:00:00"
1962,1,38.7,29.5,1962.04,"1962-1-15 00:00:00"
1962,2,50.3,35,1962.12,"1962-2-15 00:00:00"
1962,3,45.6,26.4,1962.21,"1962-3-15 00:00:00"
1962,4,46.4,24,1962.29,"1962-4-15 00:00:00"
1962,5,43.7,13.4,1962.38,"1962-5-15 00:00:00"
1962,6,42,11.8,1962.46,"1962-6-15 00:00:00"
1962,7,21.8,11.7,1962.54,"1962-7-15 00:00:00"
1962,8,21.8,16.7,1962.62,"1962-8-15 00:00:00"
1962,9,51.3,16.9,1962.71,"1962-9-15 00:00:00"
1962,10,39.5,15.5,1962.79,"1962-10-15 00:00:00"
1962,11,26.9,20.3,1962.88,"1962-11-15 00:00:00"
1962,12,23.2,14.8,1962.96,"1962-12-15 00:00:00"
1963,1,19.8,11.4,1963.04,"1963-1-15 00:00:00"
1963,2,24.4,13.5,1963.12,"1963-2-15 00:00:00"
1963,3,17.1,8.8,1963.21,"1963-3-15 00:00:00"
1963,4,29.3,21.8,1963.29,"1963-4-15 00:00:00"
1963,5,43,19.2,1963.38,"1963-5-15 00:00:00"
1963,6,35.9,23.4,1963.46,"1963-6-15 00:00:00"
1963,7,19.6,13,1963.54,"1963-7-15 00:00:00"
1963,8,33.2,18.8,1963.62,"1963-8-15 00:00:00"
1963,9,38.8,27.8,1963.71,"1963-9-15 00:00:00"
1963,10,35.3,17,1963.79,"1963-10-15 00:00:00"
1963,11,23.4,13,1963.88,"1963-11-15 00:00:00"
1963,12,14.9,10.4,1963.96,"1963-12-15 00:00:00"
1964,1,15.3,6.3,1964.04,"1964-1-15 00:00:00"
1964,2,17.7,16.1,1964.12,"1964-2-15 00:00:00"
1964,3,16.5,10.4,1964.21,"1964-3-15 00:00:00"
1964,4,8.6,6.2,1964.29,"1964-4-15 00:00:00"
1964,5,9.5,5.3,1964.38,"1964-5-15 00:00:00"
1964,6,9.1,8.4,1964.46,"1964-6-15 00:00:00"
1964,7,3.1,4.4,1964.54,"1964-7-15 00:00:00"
1964,8,9.3,10.2,1964.62,"1964-8-15 00:00:00"
1964,9,4.7,6.6,1964.71,"1964-9-15 00:00:00"
1964,10,6.1,6.6,1964.79,"1964-10-15 00:00:00"
1964,11,7.4,6.6,1964.88,"1964-11-15 00:00:00"
1964,12,15.1,10.5,1964.96,"1964-12-15 00:00:00"
1965,1,17.5,8.9,1965.04,"1965-1-15 00:00:00"
1965,2,14.3,7.8,1965.12,"1965-2-15 00:00:00"
1965,3,11.7,7,1965.21,"1965-3-15 00:00:00"
1965,4,6.8,7.3,1965.29,"1965-4-15 00:00:00"
1965,5,24.1,25.4,1965.38,"1965-5-15 00:00:00"
1965,6,15.9,11.2,1965.46,"1965-6-15 00:00:00"
1965,7,11.9,11.4,1965.54,"1965-7-15 00:00:00"
1965,8,8.9,7.6,1965.62,"1965-8-15 00:00:00"
1965,9,16.8,10.3,1965.71,"1965-9-15 00:00:00"
1965,10,20.1,19.1,1965.79,"1965-10-15 00:00:00"
1965,11,15.8,14.5,1965.88,"1965-11-15 00:00:00"
1965,12,17,16,1965.96,"1965-12-15 00:00:00"
1966,1,28.2,20.7,1966.04,"1966-1-15 00:00:00"
1966,2,24.4,13.6,1966.12,"1966-2-15 00:00:00"
1966,3,25.3,17.9,1966.21,"1966-3-15 00:00:00"
1966,4,48.7,15.2,1966.29,"1966-4-15 00:00:00"
1966,5,45.3,20.9,1966.38,"1966-5-15 00:00:00"
1966,6,47.7,16.6,1966.46,"1966-6-15 00:00:00"
1966,7,56.7,10.7,1966.54,"1966-7-15 00:00:00"
1966,8,51.2,26.6,1966.62,"1966-8-15 00:00:00"
1966,9,50.2,19.9,1966.71,"1966-9-15 00:00:00"
1966,10,57.2,17.8,1966.79,"1966-10-15 00:00:00"
1966,11,57.2,16.1,1966.88,"1966-11-15 00:00:00"
1966,12,70.4,30.3,1966.96,"1966-12-15 00:00:00"
1967,1,110.9,28.3,1967.04,"1967-1-15 00:00:00"
1967,2,93.6,30.5,1967.12,"1967-2-15 00:00:00"
1967,3,111.8,40.3,1967.21,"1967-3-15 00:00:00"
1967,4,69.5,17.9,1967.29,"1967-4-15 00:00:00"
1967,5,86.5,57,1967.38,"1967-5-15 00:00:00"
1967,6,67.3,32,1967.46,"1967-6-15 00:00:00"
1967,7,91.5,31.6,1967.54,"1967-7-15 00:00:00"
1967,8,107.2,19.9,1967.62,"1967-8-15 00:00:00"
1967,9,76.8,28.4,1967.71,"1967-9-15 00:00:00"
1967,10,88.2,29,1967.79,"1967-10-15 00:00:00"
1967,11,94.3,32.1,1967.88,"1967-11-15 00:00:00"
1967,12,126.4,25,1967.96,"1967-12-15 00:00:00"
1968,1,121.8,47.5,1968.04,"1968-1-15 00:00:00"
1968,2,111.9,42.7,1968.12,"1968-2-15 00:00:00"
1968,3,92.2,32.8,1968.21,"1968-3-15 00:00:00"
1968,4,81.2,20.9,1968.29,"1968-4-15 00:00:00"
1968,5,127.2,20.3,1968.38,"1968-5-15 00:00:00"
