"year","month","time","sunspots","sd","no","final","ts"
1879,10,"1879-10-15 00:00:00",20.4,5.2,31,1,1879.79
1879,11,"1879-11-15 00:00:00",21.9,5.4,30,1,1879.88
1879,12,"1879-12-15 00:00:00",12.2,4.1,31,1,1879.96
1880,1,"1880-1-15 00:00:00",40.1,7.2,31,1,1880.04
1880,2,"1880-2-15 00:00:00",45.4,7.6,29,1,1880.12
1880,3,"1880-3-15 00:00:00",32.1,6.4,31,1,1880.21
1880,4,"1880-4-15 00:00:00",32.4,6.4,30,1,1880.29
1880,5,"1880-5-15 00:00:00",39.1,7.1,31,1,1880.38
1880,6,"1880-6-15 00:00:00",56.9,8.5,30,1,1880.46
1880,7,"1880-7-15 00:00:00",36.5,6.8,31,1,1880.54
1880,8,"1880-8-15 00:00:00",80.3,10.1,31,1,1880.62
1880,9,"1880-9-15 00:00:00",110.1,11.8,30,1,1880.71
1880,10,"1880-10-15 00:00:00",71.7,9.5,31,1,1880.79
1880,11,"1880-11-15 00:00:00",51.1,8.1,30,1,1880.88
1880,12,"1880-12-15 00:00:00",49.4,7.9,31,1,1880.96
1881,1,"1881-1-15 00:00:00",60.6,8.7,31,1,1881.04
1881,2,"1881-2-15 00:00:00",88.6,10.6,28,1,1881.12
1881,3,"1881-3-15 00:00:00",85.8,10.4,31,1,1881.21
1881,4,"1881-4-15 00:00:00",86.1,10.4,30,1,1881.29
1881,5,"1881-5-15 00:00:00",72.5,9.6,31,1,1881.38
1881,6,"1881-6-15 00:00:00",100.8,11.3,30,1,1881.46
1881,7,"1881-7-15 00:00:00",128.2,12.7,31,1,1881.54
1881,8,"1881-8-15 00:00:00",97.3,11.1,31,1,1881.62
1881,9,"1881-9-15 00:00:00",88.6,10.6,30,1,1881.71
1881,10,"1881-10-15 00:00:00",107.3,11.6,31,1,1881.79
1881,11,"1881-11-15 00:00:00",91.5,10.7,30,1,1881.88
1881,12,"1881-12-15 00:00:00",78.8,10,31,1,1881.96
1882,1,"1882-1-15 00:00:00",75,9.7,31,1,1882.04
1882,2,"1882-2-15 00:00:00",115.9,12.1,28,1,1882.12
1882,3,"1882-3-15 00:00:00",111.5,11.8,31,1,1882.21
1882,4,"1882-4-15 00:00:00",159.6,14.2,30,1,1882.29
1882,5,"1882-5-15 00:00:00",106.9,11.6,31,1,1882.38
1882,6,"1882-6-15 00:00:00",75.4,9.8,30,1,1882.46
1882,7,"1882-7-15 00:00:00",75.7,9.8,31,1,1882.54
1882,8,"1882-8-15 00:00:00",67.5,9.2,31,1,1882.62
1882,9,"1882-9-15 00:00:00",96.1,11,30,1,1882.71
1882,10,"1882-10-15 00:00:00",98.6,11.2,31,1,1882.79
1882,11,"1882-11-15 00:00:00",140.6,13.3,30,1,1882.88
1882,12,"1882-12-15 00:00:00",69.7,9.4,31,1,1882.96
1883,1,"1883-1-15 00:00:00",101,11.3,31,1,1883.04
1883,2,"1883-2-15 00:00:00",78.2,10,28,1,1883.12
1883,3,"1883-3-15 00:00:00",71.3,9.5,31,1,1883.21
1883,4,"1883-4-15 00:00:00",136.8,13.1,30,1,1883.29
1883,5,"1883-5-15 00:00:00",52.5,8.1,31,1,1883.38
1883,6,"1883-6-15 00:00:00",127.2,12.7,30,1,1883.46
1883,7,"1883-7-15 00:00:00",134.4,13,31,1,1883.54
1883,8,"1883-8-15 00:00:00",76.6,9.8,31,1,1883.62
1883,9,"1883-9-15 00:00:00",87.8,10.5,30,1,1883.71
1883,10,"1883-10-15 00:00:00",139.6,13.3,31,1,1883.79
1883,11,"1883-11-15 00:00:00",140.8,13.3,30,1,1883.88
1883,12,"1883-12-15 00:00:00",126.5,12.6,31,1,1883.96
1884,1,"1884-1-15 00:00:00",152.6,13.9,31,1,1884.04
1884,2,"1884-2-15 00:00:00",144.8,13.5,29,1,1884.12
1884,3,"1884-3-15 00:00:00",145.8,13.6,31,1,1884.21
1884,4,"1884-4-15 00:00:00",126.9,12.7,30,1,1884.29
1884,5,"1884-5-15 00:00:00",110.9,11.8,31,1,1884.38
1884,6,"1884-6-15 00:00:00",85.3,10.4,30,1,1884.46
1884,7,"1884-7-15 00:00:00",88.5,10.6,31,1,1884.54
1884,8,"1884-8-15 00:00:00",93.1,10.8,31,1,1884.62
1884,9,"1884-9-15 00:00:00",103.1,11.4,30,1,1884.71
1884,10,"1884-10-15 00:00:00",79.6,10,31,1,1884.79
1884,11,"1884-11-15 00:00:00",60.9,8.8,30,1,1884.88
1884,12,"1884-12-15 00:00:00",78.6,10,31,1,1884.96
1885,1,"1885-1-15 00:00:00",71.4,9.5,31,1,1885.04
1885,2,"1885-2-15 00:00:00",119.7,12.3,28,1,1885.12
1885,3,"1885-3-15 00:00:00",82.9,10.2,31,1,1885.21
1885,4,"1885-4-15 00:00:00",91.7,10.8,30,1,1885.29
1885,5,"1885-5-15 00:00:00",121.6,12.4,31,1,1885.38
1885,6,"1885-6-15 00:00:00",139.5,13.3,30,1,1885.46
1885,7,"1885-7-15 00:00:00",110.9,11.8,31,1,1885.54
1885,8,"1885-8-15 00:00:00",83.5,10.3,31,1,1885.62
1885,9,"1885-9-15 00:00:00",66,9.1,30,1,1885.71
1885,10,"1885-10-15 00:00:00",64.5,9.1,31,1,1885.79
1885,11,"1885-11-15 00:00:00",51.6,8.1,30,1,1885.88
1885,12,"1885-12-15 00:00:00",36.3,6.8,31,1,1885.96
1886,1,"1886-1-15 00:00:00",49.8,8,31,1,1886.04
1886,2,"1886-2-15 00:00:00",43.2,7.4,28,1,1886.12
1886,3,"1886-3-15 00:00:00",95.5,11,31,1,1886.21
1886,4,"1886-4-15 00:00:00",72.9,9.6,30,1,1886.29
1886,5,"1886-5-15 00:00:00",51.2,8,31,1,1886.38
1886,6,"1886-6-15 00:00:00",45.3,7.6,30,1,1886.46
1886,7,"1886-7-15 00:00:00",50.4,8,31,1,1886.54
1886,8,"1886-8-15 00:00:00",28.1,6,31,1,1886.62
1886,9,"1886-9-15 00:00:00",35.7,6.8,30,1,1886.71
1886,10,"1886-10-15 00:00:00",14.4,4.3,31,1,1886.79
1886,11,"1886-11-15 00:00:00",0.6,2.1,30,1,1886.88
1886,12,"1886-12-15 00:00:00",21.7,5.3,31,1,1886.96
1887,1,"1887-1-15 00:00:00",17,4.8,31,1,1887.04
1887,2,"1887-2-15 00:00:00",22,5.4,28,1,1887.12
1887,3,"1887-3-15 00:00:00",7.1,3.3,31,1,1887.21
1887,4,"1887-4-15 00:00:00",11.6,4,30,1,1887.29
1887,5,"1887-5-15 00:00:00",33.4,6.5,31,1,1887.38
1887,6,"1887-6-15 00:00:00",26.1,5.7,30,1,1887.46
1887,7,"1887-7-15 00:00:00",38.9,7,31,1,1887.54
1887,8,"1887-8-15 00:00:00",35.7,6.8,31,1,1887.62
1887,9,"1887-9-15 00:00:00",12.4,4.2,30,1,1887.71
1887,10,"1887-10-15 00:00:00",11,3.9,31,1,1887.79
1887,11,"1887-11-15 00:00:00",11.5,4,30,1,1887.88
1887,12,"1887-12-15 00:00:00",34.5,6.6,31,1,1887.96
1888,1,"1888-1-15 00:00:00",21.2,5.3,31,1,1888.04
1888,2,"1888-2-15 00:00:00",11.8,4.1,29,1,1888.12
1888,3,"1888-3-15 00:00:00",13.1,4.3,31,1,1888.21
1888,4,"1888-4-15 00:00:00",8.5,3.5,30,1,1888.29
1888,5,"1888-5-15 00:00:00",11.7,4.1,31,1,1888.38
1888,6,"1888-6-15 00:00:00",11.8,4,30,1,1888.46
1888,7,"1888-7-15 00:00:00",5,2.9,31,1,1888.54
1888,8,"1888-8-15 00:00:00",4.6,2.9,31,1,1888.62
1888,9,"1888-9-15 00:00:00",14.6,4.4,30,1,1888.71
1888,10,"1888-10-15 00:00:00",3.4,2.7,31,1,1888.79
1888,11,"1888-11-15 00:00:00",17.9,4.8,30,1,1888.88
1888,12,"1888-12-15 00:00:00",11.1,3.9,31,1,1888.96
1889,1,"1889-1-15 00:00:00",1.3,2.3,31,1,1889.04
1889,2,"1889-2-15 00:00:00",14.2,4.5,28,1,1889.12
1889,3,"1889-3-15 00:00:00",11.1,4,31,1,1889.21
1889,4,"1889-4-15 00:00:00",7.3,3.4,30,1,1889.29
1889,5,"1889-5-15 00:00:00",4,2.8,31,1,1889.38
1889,6,"1889-6-15 00:00:00",10.8,4,30,1,1889.46
1889,7,"1889-7-15 00:00:00",15.8,4.6,31,1,1889.54
1889,8,"1889-8-15 00:00:00",34.3,6.7,31,1,1889.62
1889,9,"1889-9-15 00:00:00",10.9,3.9,30,1,1889.71
1889,10,"1889-10-15 00:00:00",3.4,2.6,31,1,1889.79
1889,11,"1889-11-15 00:00:00",0.3,2,30,1,1889.88
1889,12,"1889-12-15 00:00:00",11.2,4.1,31,1,1889.96
1890,1,"1890-1-15 00:00:00",8.8,3.6,31,1,1890.04
1890,2,"1890-2-15 00:00:00",1.1,2.2,28,1,1890.12
1890,3,"1890-3-15 00:00:00",8.5,3.6,31,1,1890.21
1890,4,"1890-4-15 00:00:00",2.7,2.5,30,1,1890.29
1890,5,"1890-5-15 00:00:00",7.9,3.5,31,1,1890.38
1890,6,"1890-6-15 00:00:00",2.2,2.4,30,1,1890.46
1890,7,"1890-7-15 00:00:00",19.3,5.1,31,1,1890.54
1890,8,"1890-8-15 00:00:00",14.2,4.4,31,1,1890.62
1890,9,"1890-9-15 00:00:00",28.6,6,30,1,1890.71
1890,10,"1890-10-15 00:00:00",18.6,5,31,1,1890.79
1890,11,"1890-11-15 00:00:00",15.9,4.7,30,1,1890.88
1890,12,"1890-12-15 00:00:00",13.1,4.2,31,1,1890.96
1891,1,"1891-1-15 00:00:00",22.5,5.5,31,1,1891.04
1891,2,"1891-2-15 00:00:00",36.9,6.9,28,1,1891.12
1891,3,"1891-3-15 00:00:00",17.2,4.7,31,1,1891.21
1891,4,"1891-4-15 00:00:00",34.2,6.6,30,1,1891.29
1891,5,"1891-5-15 00:00:00",68.5,9.3,31,1,1891.38
1891,6,"1891-6-15 00:00:00",80.4,10.1,30,1,1891.46
1891,7,"1891-7-15 00:00:00",98,11.1,31,1,1891.54
1891,8,"1891-8-15 00:00:00",55.1,8.3,31,1,1891.62
1891,9,"1891-9-15 00:00:00",89.7,10.7,30,1,1891.71
1891,10,"1891-10-15 00:00:00",86,10.4,31,1,1891.79
1891,11,"1891-11-15 00:00:00",69.8,9.4,30,1,1891.88
1891,12,"1891-12-15 00:00:00",54.3,8.3,31,1,1891.96
1892,1,"1892-1-15 00:00:00",115.2,12.1,31,1,1892.04
1892,2,"1892-2-15 00:00:00",126.1,12.6,29,1,1892.12
1892,3,"1892-3-15 00:00:00",83.3,10.3,31,1,1892.21
1892,4,"1892-4-15 00:00:00",116,12.1,30,1,1892.29
1892,5,"1892-5-15 00:00:00",132.7,12.9,31,1,1892.38
1892,6,"1892-6-15 00:00:00",127.3,12.7,30,1,1892.46
1892,7,"1892-7-15 00:00:00",127.6,12.7,31,1,1892.54
1892,8,"1892-8-15 00:00:00",169,14.6,31,1,1892.62
1892,9,"1892-9-15 00:00:00",104.7,11.5,30,1,1892.71
1892,10,"1892-10-15 00:00:00",117.5,12.2,31,1,1892.79
1892,11,"1892-11-15 00:00:00",108.9,11.7,30,1,1892.88
1892,12,"1892-12-15 00:00:00",131,12.9,31,1,1892.96
1893,1,"1893-1-15 00:00:00",125,10,31,1,1893.04
1893,2,"1893-2-15 00:00:00",121.6,9.8,28,1,1893.12
1893,3,"1893-3-15 00:00:00",109.5,9.3,31,1,1893.21
1893,4,"1893-4-15 00:00:00",146.8,10.8,30,1,1893.29
1893,5,"1893-5-15 00:00:00",141.3,10.6,31,1,1893.38
1893,6,"1893-6-15 00:00:00",149.8,10.9,30,1,1893.46
1893,7,"1893-7-15 00:00:00",147.6,10.9,31,1,1893.54
1893,8,"1893-8-15 00:00:00",215.4,13.1,31,1,1893.62
1893,9,"1893-9-15 00:00:00",129.9,10.2,30,1,1893.71
1893,10,"1893-10-15 00:00:00",133.3,10.3,31,1,1893.79
1893,11,"1893-11-15 00:00:00",125.2,10,30,1,1893.88
1893,12,"1893-12-15 00:00:00",156.4,11.2,31,1,1893.96
1894,1,"1894-1-15 00:00:00",138.6,10.5,31,1,1894.04
1894,2,"1894-2-15 00:00:00",141,10.6,28,1,1894.12
1894,3,"1894-3-15 00:00:00",87.1,8.3,31,1,1894.21
1894,4,"1894-4-15 00:00:00",136,10.4,30,1,1894.29
1894,5,"1894-5-15 00:00:00",168.7,11.6,31,1,1894.38
1894,6,"1894-6-15 00:00:00",164.8,11.5,30,1,1894.46
1894,7,"1894-7-15 00:00:00",176.7,11.9,31,1,1894.54
1894,8,"1894-8-15 00:00:00",117.1,9.6,31,1,1894.62
1894,9,"1894-9-15 00:00:00",110,9.4,30,1,1894.71
1894,10,"1894-10-15 00:00:00",125.7,10,31,1,1894.79
1894,11,"1894-11-15 00:00:00",94.3,8.7,30,1,1894.88
1894,12,"1894-12-15 00:00:00",100.1,8.9,31,1,1894.96
1895,1,"1895-1-15 00:00:00",105.4,9.2,31,1,1895.04
1895,2,"1895-2-15 00:00:00",112,9.4,28,1,1895.12
1895,3,"1895-3-15 00:00:00",101.6,9,31,1,1895.21
1895,4,"1895-4-15 00:00:00",128.2,10.1,30,1,1895.29
1895,5,"1895-5-15 00:00:00",112.5,9.4,31,1,1895.38
1895,6,"1895-6-15 00:00:00",119.1,9.7,30,1,1895.46
1895,7,"1895-7-15 00:00:00",79.7,8,31,1,1895.54
1895,8,"1895-8-15 00:00:00",114.9,9.6,31,1,1895.62
1895,9,"1895-9-15 00:00:00",96.1,8.8,30,1,1895.71
1895,10,"1895-10-15 00:00:00",113.2,9.5,31,1,1895.79
1895,11,"1895-11-15 00:00:00",78.6,7.9,30,1,1895.88
1895,12,"1895-12-15 00:00:00",117.9,9.7,31,1,1895.96
1896,1,"1896-1-15 00:00:00",48.4,6.2,31,1,1896.04
1896,2,"1896-2-15 00:00:00",95.7,8.7,29,1,1896.12
1896,3,"1896-3-15 00:00:00",86.5,8.3,31,1,1896.21
1896,4,"1896-4-15 00:00:00",73,7.6,30,1,1896.29
1896,5,"1896-5-15 00:00:00",46.1,6.1,31,1,1896.38
1896,6,"1896-6-15 00:00:00",81.7,8.1,30,1,1896.46
1896,7,"1896-7-15 00:00:00",75.2,7.7,31,1,1896.54
1896,8,"1896-8-15 00:00:00",45.4,6,31,1,1896.62
1896,9,"1896-9-15 00:00:00",102.2,9,30,1,1896.71
1896,10,"1896-10-15 00:00:00",47.9,6.2,31,1,1896.79
1896,11,"1896-11-15 00:00:00",63.3,7.1,30,1,1896.88
1896,12,"1896-12-15 00:00:00",71,7.5,31,1,1896.96
1897,1,"1897-1-15 00:00:00",67.6,7.3,31,1,1897.04
1897,2,"1897-2-15 00:00:00",49,6.2,28,1,1897.12
1897,3,"1897-3-15 00:00:00",48.7,6.2,31,1,1897.21
1897,4,"1897-4-15 00:00:00",51.7,6.4,30,1,1897.29
1897,5,"1897-5-15 00:00:00",33.3,5.2,31,1,1897.38
1897,6,"1897-6-15 00:00:00",18.9,4,30,1,1897.46
1897,7,"1897-7-15 00:00:00",46.1,6.1,31,1,1897.54
1897,8,"1897-8-15 00:00:00",36.4,5.4,31,1,1897.62
1897,9,"1897-9-15 00:00:00",80.4,8,30,1,1897.71
1897,10,"1897-10-15 00:00:00",23.9,4.5,31,1,1897.79
1897,11,"1897-11-15 00:00:00",14,3.5,30,1,1897.88
1897,12,"1897-12-15 00:00:00",55.5,6.7,31,1,1897.96
1898,1,"1898-1-15 00:00:00",50.4,6.3,31,1,1898.04
1898,2,"1898-2-15 00:00:00",60.7,7,28,1,1898.12
1898,3,"1898-3-15 00:00:00",63.9,7.2,31,1,1898.21
1898,4,"1898-4-15 00:00:00",24.2,4.5,30,1,1898.29
1898,5,"1898-5-15 00:00:00",43,5.9,31,1,1898.38
1898,6,"1898-6-15 00:00:00",37.1,5.4,30,1,1898.46
1898,7,"1898-7-15 00:00:00",15,3.7,31,1,1898.54
1898,8,"1898-8-15 00:00:00",52.3,6.5,31,1,1898.62
1898,9,"1898-9-15 00:00:00",58.1,6.8,30,1,1898.71
1898,10,"1898-10-15 00:00:00",57.1,6.8,31,1,1898.79
1898,11,"1898-11-15 00:00:00",51.6,6.4,30,1,1898.88
1898,12,"1898-12-15 00:00:00",21.1,4.2,31,1,1898.96
1899,1,"1899-1-15 00:00:00",32.4,5.1,31,1,1899.04
1899,2,"1899-2-15 00:00:00",15.3,3.7,28,1,1899.12
1899,3,"1899-3-15 00:00:00",30.3,5,31,1,1899.21
1899,4,"1899-4-15 00:00:00",23.6,4.4,30,1,1899.29
1899,5,"1899-5-15 00:00:00",12.9,3.3,31,1,1899.38
1899,6,"1899-6-15 00:00:00",34.1,5.2,30,1,1899.46
1899,7,"1899-7-15 00:00:00",22.5,4.4,31,1,1899.54
1899,8,"1899-8-15 00:00:00",4.9,2.6,31,1,1899.62
1899,9,"1899-9-15 00:00:00",14,3.5,30,1,1899.71
1899,10,"1899-10-15 00:00:00",21.7,4.4,31,1,1899.79
1899,11,"1899-11-15 00:00:00",13,3.4,30,1,1899.88
1899,12,"1899-12-15 00:00:00",17.6,3.9,31,1,1899.96
1900,1,"1900-1-15 00:00:00",15.7,3.7,31,1,1900.04
1900,2,"1900-2-15 00:00:00",22.8,4.5,28,1,1900.12
1900,3,"1900-3-15 00:00:00",14.4,3.6,31,1,1900.21
1900,4,"1900-4-15 00:00:00",26.8,4.6,30,1,1900.29
1900,5,"1900-5-15 00:00:00",25.3,4.6,31,1,1900.38
1900,6,"1900-6-15 00:00:00",20.1,4.2,30,1,1900.46
1900,7,"1900-7-15 00:00:00",13.9,3.6,31,1,1900.54
1900,8,"1900-8-15 00:00:00",7.1,2.9,31,1,1900.62
1900,9,"1900-9-15 00:00:00",13.9,3.6,30,1,1900.71
1900,10,"1900-10-15 00:00:00",21.6,4.3,31,1,1900.79
1900,11,"1900-11-15 00:00:00",7.5,2.9,30,1,1900.88
1900,12,"1900-12-15 00:00:00",0.5,2,31,1,1900.96
1901,1,"1901-1-15 00:00:00",0.4,2,31,1,1901.04
1901,2,"1901-2-15 00:00:00",4,2.4,28,1,1901.12
1901,3,"1901-3-15 00:00:00",7.4,3,31,1,1901.21
1901,4,"1901-4-15 00:00:00",0,2,30,1,1901.29
1901,5,"1901-5-15 00:00:00",17,4,31,1,1901.38
1901,6,"1901-6-15 00:00:00",9.7,3.1,30,1,1901.46
1901,7,"1901-7-15 00:00:00",1.2,2.1,31,1,1901.54
1901,8,"1901-8-15 00:00:00",1.7,2.2,31,1,1901.62
1901,9,"1901-9-15 00:00:00",0.9,2.1,30,1,1901.71
1901,10,"1901-10-15 00:00:00",6.3,2.8,31,1,1901.79
1901,11,"1901-11-15 00:00:00",6.4,2.7,30,1,1901.88
1901,12,"1901-12-15 00:00:00",0,2,31,1,1901.96
1902,1,"1902-1-15 00:00:00",9.3,3.2,31,1,1902.04
1902,2,"1902-2-15 00:00:00",0,2,28,1,1902.12
1902,3,"1902-3-15 00:00:00",20.7,4.3,31,1,1902.21
1902,4,"1902-4-15 00:00:00",0,2,30,1,1902.29
1902,5,"1902-5-15 00:00:00",4.7,2.5,31,1,1902.38
1902,6,"1902-6-15 00:00:00",2.4,2.3,30,1,1902.46
1902,7,"1902-7-15 00:00:00",1.5,2.2,31,1,1902.54
1902,8,"1902-8-15 00:00:00",3.8,2.4,31,1,1902.62
1902,9,"1902-9-15 00:00:00",12.6,3.5,30,1,1902.71
1902,10,"1902-10-15 00:00:00",27.2,4.7,31,1,1902.79
1902,11,"1902-11-15 00:00:00",17.2,4,30,1,1902.88
1902,12,"1902-12-15 00:00:00",1.8,2.2,31,1,1902.96
1903,1,"1903-1-15 00:00:00",13.9,3.5,31,1,1903.04
1903,2,"1903-2-15 00:00:00",28.4,4.8,28,1,1903.12
1903,3,"1903-3-15 00:00:00",22.5,4.4,31,1,1903.21
1903,4,"1903-4-15 00:00:00",43.5,5.9,30,1,1903.29
1903,5,"1903-5-15 00:00:00",24.3,4.5,31,1,1903.38
1903,6,"1903-6-15 00:00:00",27.2,4.7,30,1,1903.46
1903,7,"1903-7-15 00:00:00",46.4,6.1,31,1,1903.54
1903,8,"1903-8-15 00:00:00",48,6.2,31,1,1903.62
1903,9,"1903-9-15 00:00:00",18.5,4,30,1,1903.71
1903,10,"1903-10-15 00:00:00",64.8,7.2,31,1,1903.79
1903,11,"1903-11-15 00:00:00",74.2,7.7,30,1,1903.88
1903,12,"1903-12-15 00:00:00",76.2,7.8,31,1,1903.96
1904,1,"1904-1-15 00:00:00",52.6,6.5,31,1,1904.04
1904,2,"1904-2-15 00:00:00",40.8,5.7,29,1,1904.12
1904,3,"1904-3-15 00:00:00",61.9,7,31,1,1904.21
1904,4,"1904-4-15 00:00:00",71.6,7.6,30,1,1904.29
1904,5,"1904-5-15 00:00:00",65.7,7.2,31,1,1904.38
1904,6,"1904-6-15 00:00:00",69.8,7.5,30,1,1904.46
1904,7,"1904-7-15 00:00:00",84.3,8.2,31,1,1904.54
1904,8,"1904-8-15 00:00:00",97.1,8.8,31,1,1904.62
1904,9,"1904-9-15 00:00:00",50.2,6.3,30,1,1904.71
1904,10,"1904-10-15 00:00:00",90.4,8.5,31,1,1904.79
1904,11,"1904-11-15 00:00:00",63.4,7.1,30,1,1904.88
1904,12,"1904-12-15 00:00:00",91.1,8.5,31,1,1904.96
1905,1,"1905-1-15 00:00:00",91.2,8.5,31,1,1905.04
1905,2,"1905-2-15 00:00:00",143,10.7,28,1,1905.12
1905,3,"1905-3-15 00:00:00",94.3,8.7,31,1,1905.21
1905,4,"1905-4-15 00:00:00",65.5,7.2,30,1,1905.29
1905,5,"1905-5-15 00:00:00",79.9,8,31,1,1905.38
1905,6,"1905-6-15 00:00:00",81.6,8.1,30,1,1905.46
1905,7,"1905-7-15 00:00:00",121.6,9.8,31,1,1905.54
1905,8,"1905-8-15 00:00:00",98.1,8.8,31,1,1905.62
1905,9,"1905-9-15 00:00:00",91.8,8.5,30,1,1905.71
1905,10,"1905-10-15 00:00:00",131.2,10.2,31,1,1905.79
1905,11,"1905-11-15 00:00:00",178.7,11.9,30,1,1905.88
1905,12,"1905-12-15 00:00:00",92.5,8.6,31,1,1905.96
1906,1,"1906-1-15 00:00:00",75.8,7.8,31,1,1906.04
1906,2,"1906-2-15 00:00:00",52.3,6.5,28,1,1906.12
1906,3,"1906-3-15 00:00:00",107.4,9.2,31,1,1906.21
1906,4,"1906-4-15 00:00:00",92.2,8.6,30,1,1906.29
1906,5,"1906-5-15 00:00:00",96.2,8.7,31,1,1906.38
1906,6,"1906-6-15 00:00:00",105.3,9.2,30,1,1906.46
1906,7,"1906-7-15 00:00:00",172.7,11.7,31,1,1906.54
1906,8,"1906-8-15 00:00:00",79.6,8,31,1,1906.62
1906,9,"1906-9-15 00:00:00",93.5,8.6,30,1,1906.71
1906,10,"1906-10-15 00:00:00",29.7,4.9,31,1,1906.79
1906,11,"1906-11-15 00:00:00",64.8,7.2,30,1,1906.88
1906,12,"1906-12-15 00:00:00",108,9.3,31,1,1906.96
1907,1,"1907-1-15 00:00:00",127.4,10.1,31,1,1907.04
1907,2,"1907-2-15 00:00:00",180.3,12,28,1,1907.12
1907,3,"1907-3-15 00:00:00",101.1,9,31,1,1907.21
1907,4,"1907-4-15 00:00:00",87.6,8.4,30,1,1907.29
1907,5,"1907-5-15 00:00:00",71.4,7.5,31,1,1907.38
1907,6,"1907-6-15 00:00:00",67.2,7.3,30,1,1907.46
1907,7,"1907-7-15 00:00:00",82.9,8.1,31,1,1907.54
1907,8,"1907-8-15 00:00:00",90.5,8.5,31,1,1907.62
1907,9,"1907-9-15 00:00:00",141.7,10.6,30,1,1907.71
1907,10,"1907-10-15 00:00:00",109.1,9.3,31,1,1907.79
1907,11,"1907-11-15 00:00:00",102.5,9,30,1,1907.88
1907,12,"1907-12-15 00:00:00",78.9,7.9,31,1,1907.96
1908,1,"1908-1-15 00:00:00",65.4,7.2,31,1,1908.04
1908,2,"1908-2-15 00:00:00",56.6,6.7,29,1,1908.12
1908,3,"1908-3-15 00:00:00",47.9,6.2,31,1,1908.21
1908,4,"1908-4-15 00:00:00",96.1,8.7,30,1,1908.29
1908,5,"1908-5-15 00:00:00",68,7.4,31,1,1908.38
1908,6,"1908-6-15 00:00:00",80.2,8,30,1,1908.46
1908,7,"1908-7-15 00:00:00",65.8,7.2,31,1,1908.54
1908,8,"1908-8-15 00:00:00",150.9,11,31,1,1908.62
1908,9,"1908-9-15 00:00:00",144.9,10.7,30,1,1908.71
1908,10,"1908-10-15 00:00:00",53.9,6.6,31,1,1908.79
1908,11,"1908-11-15 00:00:00",75.9,7.8,30,1,1908.88
1908,12,"1908-12-15 00:00:00",65.9,7.2,31,1,1908.96
1909,1,"1909-1-15 00:00:00",94.6,8.7,31,1,1909.04
1909,2,"1909-2-15 00:00:00",77.6,7.9,28,1,1909.12
1909,3,"1909-3-15 00:00:00",110.5,9.4,31,1,1909.21
1909,4,"1909-4-15 00:00:00",53.7,6.5,30,1,1909.29
1909,5,"1909-5-15 00:00:00",60,6.9,31,1,1909.38
1909,6,"1909-6-15 00:00:00",37.8,5.5,30,1,1909.46
1909,7,"1909-7-15 00:00:00",59.6,6.9,31,1,1909.54
1909,8,"1909-8-15 00:00:00",38.5,5.5,31,1,1909.62
1909,9,"1909-9-15 00:00:00",64.7,7.2,30,1,1909.71
1909,10,"1909-10-15 00:00:00",97.4,8.8,31,1,1909.79
1909,11,"1909-11-15 00:00:00",93,8.6,30,1,1909.88
1909,12,"1909-12-15 00:00:00",90.2,8.5,31,1,1909.96
1910,1,"1910-1-15 00:00:00",44,5.9,31,1,1910.04
1910,2,"1910-2-15 00:00:00",52.5,6.5,28,1,1910.12
1910,3,"1910-3-15 00:00:00",35.7,5.3,31,1,1910.21
1910,4,"1910-4-15 00:00:00",14.1,3.5,30,1,1910.29
1910,5,"1910-5-15 00:00:00",36.9,5.4,31,1,1910.38
1910,6,"1910-6-15 00:00:00",20.5,4.1,30,1,1910.46
1910,7,"1910-7-15 00:00:00",23.5,4.4,31,1,1910.54
1910,8,"1910-8-15 00:00:00",19.3,4.1,31,1,1910.62
1910,9,"1910-9-15 00:00:00",43.7,5.9,30,1,1910.71
1910,10,"1910-10-15 00:00:00",63.9,7.1,31,1,1910.79
1910,11,"1910-11-15 00:00:00",8.3,3,30,1,1910.88
1910,12,"1910-12-15 00:00:00",9.6,3.1,31,1,1910.96
1911,1,"1911-1-15 00:00:00",5.6,2.6,31,1,1911.04
1911,2,"1911-2-15 00:00:00",15,3.7,28,1,1911.12
1911,3,"1911-3-15 00:00:00",13,3.5,31,1,1911.21
1911,4,"1911-4-15 00:00:00",27.6,4.7,30,1,1911.29
1911,5,"1911-5-15 00:00:00",15.1,3.7,31,1,1911.38
1911,6,"1911-6-15 00:00:00",3.7,2.4,30,1,1911.46
1911,7,"1911-7-15 00:00:00",5.9,2.7,31,1,1911.54
1911,8,"1911-8-15 00:00:00",6.7,2.7,31,1,1911.62
1911,9,"1911-9-15 00:00:00",6.7,2.8,30,1,1911.71
1911,10,"1911-10-15 00:00:00",4.5,2.5,31,1,1911.79
1911,11,"1911-11-15 00:00:00",7,2.7,30,1,1911.88
1911,12,"1911-12-15 00:00:00",3.7,2.4,31,1,1911.96
1912,1,"1912-1-15 00:00:00",0.4,2.1,31,1,1912.04
1912,2,"1912-2-15 00:00:00",0,2,29,1,1912.12
1912,3,"1912-3-15 00:00:00",8.2,2.9,31,1,1912.21
1912,4,"1912-4-15 00:00:00",7.6,3,30,1,1912.29
1912,5,"1912-5-15 00:00:00",7.4,2.8,31,1,1912.38
1912,6,"1912-6-15 00:00:00",6.9,2.7,30,1,1912.46
